learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-06,True,12,24,Sigmoid,0.08239244669675827,0.08534220606088638,2048,0
0.01,1e-05,True,20,12,Sigmoid,0.08742363750934601,0.08560632169246674,8192,1
0.01,0.0001,True,12,6,Sigmoid,0.07368569821119308,0.08574814349412918,256,0
0.01,1e-06,True,16,12,Sigmoid,0.08428838104009628,0.08600488305091858,2048,0
0.01,1e-07,True,20,24,Sigmoid,0.07699517905712128,0.08610622584819794,1024,0
0.01,1e-05,True,8,12,Sigmoid,0.08457241207361221,0.08628392964601517,2048,0
0.01,1e-05,True,12,12,Sigmoid,0.05539148300886154,0.08657266199588776,256,0
0.01,1e-06,True,8,6,Sigmoid,0.0745459571480751,0.08659381419420242,256,0
0.01,1e-05,True,20,24,Sigmoid,0.07450524717569351,0.0868263691663742,1024,0
0.01,1e-06,True,20,12,Sigmoid,0.04527874290943146,0.08686961233615875,256,0
0.01,0.0001,True,12,12,Sigmoid,0.0512249693274498,0.08827415853738785,256,0
0.01,0.0001,True,12,6,Sigmoid,0.048481300473213196,0.0884663313627243,128,0
0.01,1e-06,True,12,24,Sigmoid,0.0724618136882782,0.08870092034339905,512,0
0.01,0.0001,True,16,24,Sigmoid,0.06174120306968689,0.08886643499135971,512,0
0.01,1e-07,True,8,6,Sigmoid,0.07658979296684265,0.08886859565973282,256,0
0.01,1e-07,True,12,24,Sigmoid,0.06664010882377625,0.08888032287359238,512,0
0.01,1e-06,True,12,24,Sigmoid,0.07683788239955902,0.08889684826135635,1024,0
0.01,1e-07,True,4,6,Sigmoid,0.08720096200704575,0.0896383672952652,1024,0
0.01,1e-07,True,20,24,Sigmoid,0.08805462718009949,0.08999960124492645,4096,1
0.01,1e-06,True,8,24,Sigmoid,0.07965192198753357,0.09030935168266296,1024,0
0.01,1e-05,True,8,24,Sigmoid,0.07376712560653687,0.09036658704280853,512,0
0.01,1e-05,True,8,6,Sigmoid,0.08999015390872955,0.09043467789888382,4096,0
0.01,1e-05,True,8,6,Sigmoid,0.08979400992393494,0.09077790379524231,1024,0
0.01,1e-07,True,4,6,Sigmoid,0.08951769024133682,0.09093549102544785,2048,0
0.01,1e-06,True,16,12,Sigmoid,0.0621962770819664,0.09099579602479935,256,0
0.01,1e-06,True,8,12,Sigmoid,0.06856158375740051,0.09102143347263336,256,0
