learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,1e-05,True,4,6,Sigmoid,0.017397042363882065,0.05290869623422623,128
0.01,0.0001,True,4,24,Sigmoid,0.050774022936820984,0.05302789807319641,2048
0.001,1e-07,True,4,24,Sigmoid,0.055863507091999054,0.053222909569740295,8192
0.001,0.0001,True,8,12,Sigmoid,0.04548518359661102,0.05323466286063194,2048
0.001,1e-05,True,16,12,Sigmoid,0.015595906414091587,0.0532606840133667,512
0.001,1e-07,True,16,6,Sigmoid,0.012506481260061264,0.05396231263875961,256
0.001,1e-06,True,8,6,Sigmoid,0.030873263254761696,0.05415511131286621,256
0.001,1e-06,True,4,12,Sigmoid,0.04017794132232666,0.05443450063467026,2048
0.01,0.0001,True,16,24,Sigmoid,0.024090278893709183,0.05459452420473099,128
0.001,0.0001,True,8,24,Sigmoid,0.03688536956906319,0.054713957011699677,1024
0.001,1e-05,True,4,12,Sigmoid,0.039122045040130615,0.05614972114562988,2048
0.001,1e-06,True,8,6,Sigmoid,0.04003347456455231,0.05658392980694771,512
0.001,1e-07,True,8,12,Sigmoid,0.04197848588228226,0.05683758854866028,512
0.001,0.0001,True,16,6,Sigmoid,0.01180427335202694,0.05694105476140976,256
0.01,1e-07,True,4,12,Sigmoid,0.017729293555021286,0.05729598179459572,128
0.01,0.0001,True,16,12,Sigmoid,0.016188964247703552,0.057427629828453064,128
0.01,1e-07,True,4,24,Sigmoid,0.01940455660223961,0.057454172521829605,128
0.01,1e-05,True,4,12,Sigmoid,0.020223811268806458,0.058498069643974304,128
0.01,1e-06,True,16,12,Sigmoid,0.008536629378795624,0.05869460105895996,256
0.001,0.0001,True,8,12,Sigmoid,0.04603920876979828,0.0588657483458519,512
0.001,1e-07,True,4,12,Sigmoid,0.06151987612247467,0.05941981449723244,1024
0.01,0.0001,True,4,12,Sigmoid,0.018934454768896103,0.05945107340812683,128
0.001,1e-06,True,4,12,Sigmoid,0.05195729807019234,0.05989363044500351,512
0.001,1e-07,True,8,24,Sigmoid,0.06016715615987778,0.06052790582180023,4096
0.01,1e-05,True,16,6,Sigmoid,0.009862145408987999,0.060628749430179596,128
0.001,1e-05,True,4,6,Sigmoid,0.05856642872095108,0.06125234067440033,4096
0.001,1e-07,True,16,12,Sigmoid,0.030355338007211685,0.0628216490149498,512
0.001,1e-06,True,8,12,Sigmoid,0.044488050043582916,0.06393016129732132,512
0.001,1e-06,True,16,12,Sigmoid,0.02346935123205185,0.0640590488910675,512
0.01,1e-07,True,16,6,Sigmoid,0.010338044725358486,0.06467736512422562,128
0.001,1e-07,True,16,24,Sigmoid,0.025415578857064247,0.06483308970928192,1024
0.01,1e-05,True,4,24,Sigmoid,0.028373688459396362,0.06545312702655792,256
0.001,1e-07,True,8,12,Sigmoid,0.05504092574119568,0.06587041169404984,1024
0.001,1e-06,True,4,6,Sigmoid,0.06116602569818497,0.06691692024469376,256
0.001,1e-06,True,16,24,Sigmoid,0.037953633815050125,0.06692630797624588,1024
0.001,1e-07,True,4,6,Sigmoid,0.05000729858875275,0.0669800341129303,256
0.001,0.0001,True,4,12,Sigmoid,0.06531922519207001,0.06701603531837463,8192
0.001,1e-07,True,4,24,Sigmoid,0.048731885850429535,0.06726294755935669,1024
0.01,0.0001,True,4,24,Sigmoid,0.0544925220310688,0.06784890592098236,256
0.001,1e-05,True,4,24,Sigmoid,0.06381785124540329,0.06833948194980621,8192
0.001,1e-07,True,4,24,Sigmoid,0.05841349437832832,0.0686582699418068,2048
0.001,1e-06,True,4,24,Sigmoid,0.06560707837343216,0.06973867863416672,2048
0.001,0.0001,True,4,12,Sigmoid,0.04822482913732529,0.0697614997625351,4096
0.001,0.0001,True,16,24,Sigmoid,0.032734788954257965,0.07042869925498962,1024
0.001,1e-06,True,4,12,Sigmoid,0.07172935456037521,0.0711100697517395,4096
0.01,1e-06,True,8,24,Sigmoid,0.018000967800617218,0.07141238451004028,256
0.001,1e-06,True,4,12,Sigmoid,0.0734320804476738,0.07161212712526321,8192
0.001,0.0001,True,8,24,Sigmoid,0.06663428992033005,0.07178425788879395,4096
0.01,1e-05,True,16,12,Sigmoid,0.0036469697952270508,0.0719284862279892,128
0.001,1e-06,True,4,12,Sigmoid,0.058836646378040314,0.07289242744445801,256
0.001,1e-05,True,8,24,Sigmoid,0.04356544092297554,0.07384592294692993,1024
0.01,1e-05,True,8,24,Sigmoid,0.016678497195243835,0.07406031340360641,256
0.01,1e-06,True,8,12,Sigmoid,0.01015232689678669,0.07414186000823975,128
0.001,0.0001,True,4,6,Sigmoid,0.07474430650472641,0.07448602467775345,1024
0.001,1e-06,True,8,24,Sigmoid,0.06385433673858643,0.07538024336099625,2048
0.001,1e-05,True,16,6,Sigmoid,0.01220580842345953,0.07633209973573685,256
0.001,0.0001,True,4,24,Sigmoid,0.06939135491847992,0.07653367519378662,4096
0.001,1e-07,True,4,24,Sigmoid,0.05158832669258118,0.07695828378200531,512
0.001,0.0001,True,4,6,Sigmoid,0.05892831087112427,0.07823594659566879,256
0.001,1e-06,True,4,12,Sigmoid,0.05668020248413086,0.0785001665353775,1024
0.001,1e-07,True,4,6,Sigmoid,0.08364921808242798,0.07872210443019867,4096
0.01,1e-07,True,16,12,Sigmoid,0.017279651015996933,0.07898052036762238,128
0.01,1e-05,True,4,24,Sigmoid,0.017843853682279587,0.07904175668954849,128
0.001,1e-06,True,8,24,Sigmoid,0.048589710146188736,0.08017890155315399,1024
0.001,1e-06,True,8,24,Sigmoid,0.07184873521327972,0.08127523213624954,4096
0.01,0.0001,True,8,12,Sigmoid,0.03104822337627411,0.08231276273727417,128
0.001,0.0001,True,8,24,Sigmoid,0.06715437769889832,0.08309054374694824,2048
0.001,0.0001,True,8,6,Sigmoid,0.011529283598065376,0.08423075824975967,128
0.001,1e-05,True,4,12,Sigmoid,0.08801348507404327,0.08552470803260803,4096
0.01,1e-05,True,8,24,Sigmoid,0.010967052541673183,0.08606889843940735,128
0.001,1e-06,True,8,12,Sigmoid,0.0791730284690857,0.08663870394229889,4096
0.001,1e-07,True,4,6,Sigmoid,0.08541705459356308,0.08685952425003052,1024
0.001,0.0001,True,8,12,Sigmoid,0.026095302775502205,0.08777378499507904,256
0.001,1e-05,True,4,24,Sigmoid,0.06512017548084259,0.08793989568948746,256
0.001,1e-07,True,4,12,Sigmoid,0.09035485237836838,0.08854904025793076,4096
0.001,1e-07,True,8,24,Sigmoid,0.06156694144010544,0.08895421773195267,1024
0.01,1e-06,True,16,24,Sigmoid,0.01079573854804039,0.0889706239104271,128
0.01,1e-07,True,8,12,Sigmoid,0.016096055507659912,0.08913888037204742,128
0.001,1e-05,True,8,12,Sigmoid,0.026860926300287247,0.08953650295734406,256
0.001,1e-05,True,4,24,Sigmoid,0.07556305825710297,0.09015603363513947,2048
0.01,1e-06,True,4,24,Sigmoid,0.019178690388798714,0.09024962037801743,128
0.001,1e-05,True,4,24,Sigmoid,0.069703109562397,0.09277991950511932,1024
0.001,0.0001,True,4,24,Sigmoid,0.07789593935012817,0.09342031925916672,1024
0.001,1e-07,True,8,24,Sigmoid,0.05393126234412193,0.09717292338609695,512
0.001,0.0001,True,8,24,Sigmoid,0.04519490897655487,0.09721244126558304,512
0.001,0.0001,True,8,6,Sigmoid,0.0703367367386818,0.09816506505012512,256
0.001,1e-05,True,4,6,Sigmoid,0.10518110543489456,0.09824848175048828,2048
0.001,1e-07,True,8,6,Sigmoid,0.020962994545698166,0.09843146055936813,128
0.01,1e-06,True,16,12,Sigmoid,0.009989019483327866,0.09908035397529602,128
0.001,1e-06,True,8,6,Sigmoid,0.024133071303367615,0.10315553843975067,128
0.001,1e-07,True,16,12,Sigmoid,0.0061797164380550385,0.10397209227085114,256
0.01,0.0001,True,4,24,Sigmoid,0.04544965177774429,0.10417287796735764,128
0.001,0.0001,True,4,24,Sigmoid,0.09285035729408264,0.1052788719534874,2048
0.01,1e-05,True,16,24,Sigmoid,0.0066854096949100494,0.10590536147356033,128
0.001,1e-06,True,4,24,Sigmoid,0.10318823158740997,0.10605913400650024,4096
0.01,0.0001,True,8,24,Sigmoid,0.022187480702996254,0.10640758275985718,128
0.001,1e-06,True,16,12,Sigmoid,0.00818543415516615,0.10729718208312988,256
0.001,0.0001,True,16,12,Sigmoid,0.00985863246023655,0.10940202325582504,256
0.001,1e-05,True,16,6,Sigmoid,0.006649261340498924,0.11038707196712494,128
0.001,1e-07,True,4,24,Sigmoid,0.06773437559604645,0.1110084131360054,256
0.001,1e-07,True,4,6,Sigmoid,0.10884029418230057,0.11108393967151642,512
0.01,1e-06,True,8,24,Sigmoid,0.007539392448961735,0.11291004717350006,128
0.001,0.0001,True,4,12,Sigmoid,0.08041433990001678,0.11359824985265732,256
0.001,1e-05,True,4,12,Sigmoid,0.08330821990966797,0.11415823549032211,256
0.001,1e-05,True,16,24,Sigmoid,0.024311551824212074,0.11467603594064713,512
0.001,1e-05,True,4,12,Sigmoid,0.07552345097064972,0.11504855751991272,128
0.001,1e-05,True,8,24,Sigmoid,0.06626436114311218,0.11581863462924957,512
0.01,1e-07,True,16,24,Sigmoid,0.0087443171069026,0.11707302182912827,128
0.001,1e-06,True,8,12,Sigmoid,0.050410959869623184,0.11869171261787415,256
0.01,1e-07,True,8,24,Sigmoid,0.01036901120096445,0.11914335191249847,128
0.001,1e-06,True,16,6,Sigmoid,0.006081296131014824,0.12024673819541931,128
0.001,1e-07,True,16,6,Sigmoid,0.004186301492154598,0.12043339014053345,128
0.01,1e-05,True,8,12,Sigmoid,0.015868984162807465,0.12089613080024719,128
0.001,1e-07,True,16,24,Sigmoid,0.019443046301603317,0.12154088914394379,512
0.001,0.0001,True,4,6,Sigmoid,0.08721914887428284,0.121954545378685,128
0.001,1e-07,True,4,24,Sigmoid,0.09237593412399292,0.12260954827070236,4096
0.001,1e-06,True,4,12,Sigmoid,0.0475003644824028,0.12423332035541534,128
0.001,1e-05,True,4,12,Sigmoid,0.07716551423072815,0.12983912229537964,1024
0.001,1e-07,True,8,24,Sigmoid,0.03257058560848236,0.1312129646539688,256
0.001,0.0001,True,16,24,Sigmoid,0.017264308407902718,0.1336679309606552,512
0.001,1e-06,True,8,24,Sigmoid,0.059437524527311325,0.13370594382286072,512
0.001,1e-05,True,16,12,Sigmoid,0.012838492169976234,0.13474763929843903,256
0.001,1e-05,True,8,6,Sigmoid,0.053710006177425385,0.13666707277297974,256
0.001,0.0001,True,4,12,Sigmoid,0.12687468528747559,0.13867595791816711,512
0.001,0.0001,True,4,24,Sigmoid,0.1126619502902031,0.14020481705665588,512
0.001,1e-05,True,4,6,Sigmoid,0.08589351177215576,0.1406055986881256,128
0.001,1e-06,True,4,24,Sigmoid,0.13718535006046295,0.14148013293743134,1024
0.001,0.0001,True,4,24,Sigmoid,0.06380903720855713,0.1417955756187439,256
0.001,1e-06,True,8,24,Sigmoid,0.03293735161423683,0.14556989073753357,256
0.001,1e-06,True,16,24,Sigmoid,0.014471562579274178,0.14611728489398956,512
0.001,1e-07,True,16,12,Sigmoid,0.0031586317345499992,0.14937955141067505,128
0.001,1e-07,True,16,24,Sigmoid,0.00941430777311325,0.1538417488336563,256
0.001,1e-06,True,4,24,Sigmoid,0.1038854792714119,0.15532945096492767,256
0.001,0.0001,True,16,24,Sigmoid,0.004312829580157995,0.15748834609985352,256
0.001,0.0001,True,4,24,Sigmoid,0.14337055385112762,0.15757039189338684,8192
0.001,0.0001,True,8,24,Sigmoid,0.032621003687381744,0.15859518945217133,256
0.001,0.0001,True,16,6,Sigmoid,0.011463993228971958,0.16158492863178253,128
0.001,0.0001,True,4,6,Sigmoid,0.17097678780555725,0.168257936835289,512
0.001,1e-07,True,8,12,Sigmoid,0.060379236936569214,0.17300033569335938,256
0.001,0.0001,True,4,12,Sigmoid,0.08466972410678864,0.17594996094703674,128
0.001,1e-06,True,8,12,Sigmoid,0.018105056136846542,0.17873844504356384,128
0.001,1e-05,True,8,6,Sigmoid,0.03519332408905029,0.18033833801746368,128
0.001,1e-07,True,4,6,Sigmoid,0.1367424577474594,0.18223652243614197,128
0.001,1e-06,True,4,24,Sigmoid,0.15748484432697296,0.18669013679027557,512
0.001,1e-05,True,16,24,Sigmoid,0.013176855631172657,0.18852342665195465,256
0.001,1e-06,True,16,24,Sigmoid,0.00920141488313675,0.19611039757728577,256
0.001,1e-05,True,4,24,Sigmoid,0.21034963428974152,0.20252032577991486,4096
0.001,1e-06,True,16,12,Sigmoid,0.006837795488536358,0.21024516224861145,128
0.001,1e-05,True,8,12,Sigmoid,0.04037497937679291,0.21169403195381165,128
0.001,0.0001,True,16,12,Sigmoid,0.015775227919220924,0.21794342994689941,128
0.001,1e-07,True,8,12,Sigmoid,0.07922013103961945,0.21956992149353027,128
0.001,1e-07,True,16,24,Sigmoid,0.005788327194750309,0.22412922978401184,128
0.001,1e-05,True,4,6,Sigmoid,0.23332683742046356,0.22873295843601227,512
0.001,1e-07,True,4,6,Sigmoid,0.2396020144224167,0.23141610622406006,8192
0.001,1e-05,True,8,24,Sigmoid,0.06046988070011139,0.23435497283935547,256
0.001,1e-06,True,16,24,Sigmoid,0.004541403613984585,0.24495470523834229,128
0.001,1e-05,True,16,24,Sigmoid,0.01272349338978529,0.245420441031456,128
0.001,1e-06,True,8,24,Sigmoid,0.012539627961814404,0.26082122325897217,128
0.001,1e-05,True,16,12,Sigmoid,0.002658507786691189,0.2677459716796875,128
0.001,1e-05,True,8,24,Sigmoid,0.027153685688972473,0.27680134773254395,128
0.001,1e-06,True,4,24,Sigmoid,0.09679299592971802,0.2844077944755554,128
0.001,0.0001,True,8,12,Sigmoid,0.04036743938922882,0.28934818506240845,128
0.001,0.0001,True,16,24,Sigmoid,0.015225677751004696,0.29932671785354614,128
0.001,0.0001,True,4,24,Sigmoid,0.19822444021701813,0.3043612837791443,128
0.001,1e-07,True,8,24,Sigmoid,0.014561494812369347,0.3273967504501343,128
0.001,0.0001,True,8,24,Sigmoid,0.04710203781723976,0.3323401212692261,128
0.001,1e-07,True,4,12,Sigmoid,0.342380553483963,0.3340832591056824,2048
0.001,1e-05,True,4,6,Sigmoid,0.3387308120727539,0.3499288260936737,256
0.001,1e-07,True,4,12,Sigmoid,0.3915505111217499,0.41717326641082764,128
0.001,1e-05,True,4,12,Sigmoid,0.4141298830509186,0.4194868505001068,512
0.001,1e-06,True,4,6,Sigmoid,0.38079530000686646,0.42123979330062866,128
0.001,1e-06,True,4,6,Sigmoid,0.5181695818901062,0.5109109282493591,2048
0.001,1e-07,True,4,12,Sigmoid,0.5885919332504272,0.5841163396835327,512
0.001,1e-07,True,4,12,Sigmoid,0.6608568429946899,0.6558378338813782,8192
0.001,1e-05,True,4,24,Sigmoid,0.6343010663986206,0.6886107921600342,128
0.001,1e-07,True,4,24,Sigmoid,0.6757203936576843,0.696269690990448,128
0.001,0.0001,True,4,12,Sigmoid,0.7099713087081909,0.7031745910644531,2048
0.001,1e-05,True,4,24,Sigmoid,0.7169939279556274,0.7230931520462036,512
0.001,1e-05,True,4,6,Sigmoid,0.8142805099487305,0.8076488375663757,8192
0.001,1e-07,True,4,12,Sigmoid,0.8182930946350098,0.8431755304336548,256
0.001,0.0001,True,4,12,Sigmoid,0.8768893480300903,0.8781289458274841,1024
