learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-07,True,20,12,Sigmoid,0.028529170900583267,0.4599885940551758,256,2
0.01,0.0001,True,12,12,Sigmoid,0.07725053280591965,0.4606078565120697,128,1
0.01,0.0001,True,20,12,Sigmoid,0.07190879434347153,0.46397435665130615,128,2
0.01,1e-07,True,4,6,Sigmoid,0.17282523214817047,0.4670883119106293,256,1
0.01,1e-07,True,12,24,Sigmoid,0.07904881238937378,0.4697210490703583,128,3
0.01,0.0001,True,8,12,Sigmoid,0.035858236253261566,0.4716474413871765,128,2
0.01,0.0001,True,20,6,Sigmoid,0.09687574207782745,0.4749611020088196,128,1
0.01,0.0001,True,4,12,Sigmoid,0.10180266201496124,0.476725310087204,128,1
0.01,1e-06,True,20,24,Sigmoid,0.029532961547374725,0.47675180435180664,256,4
0.01,1e-05,True,4,12,Sigmoid,0.24689072370529175,0.4851614832878113,512,2
0.01,1e-07,True,8,12,Sigmoid,0.08376560360193253,0.49280524253845215,128,1
0.01,1e-05,True,8,6,Sigmoid,0.08700807392597198,0.49633103609085083,256,1
0.01,1e-07,True,4,24,Sigmoid,0.40344566106796265,0.49721822142601013,1024,4
0.01,1e-06,True,8,24,Sigmoid,0.20568427443504333,0.497964084148407,256,3
0.01,1e-07,True,4,12,Sigmoid,0.14627794921398163,0.4991399347782135,256,1
0.01,1e-07,True,8,24,Sigmoid,0.04608394205570221,0.5005596876144409,128,3
0.01,0.0001,True,20,24,Sigmoid,0.04105353727936745,0.5013211369514465,256,4
0.01,1e-06,True,4,12,Sigmoid,0.4759352207183838,0.5114405155181885,256,1
0.01,1e-06,True,16,24,Sigmoid,0.0621170774102211,0.5139503479003906,128,3
0.01,0.0001,True,12,6,Sigmoid,0.035937391221523285,0.5143561363220215,128,1
0.01,1e-05,True,16,6,Sigmoid,0.1034645289182663,0.514507532119751,128,1
0.01,1e-07,True,4,12,Sigmoid,0.1874290406703949,0.5146925449371338,128,1
0.01,1e-05,True,8,24,Sigmoid,0.20408809185028076,0.5153771042823792,256,3
0.01,1e-07,True,8,6,Sigmoid,0.04471079260110855,0.5171256065368652,128,1
0.01,0.0001,True,16,24,Sigmoid,0.08250094950199127,0.5196112990379333,128,3
0.01,1e-06,True,12,12,Sigmoid,0.019951820373535156,0.5251848697662354,128,1
0.01,1e-05,True,4,12,Sigmoid,0.21762661635875702,0.5301860570907593,256,1
0.01,1e-05,True,8,24,Sigmoid,0.09467751532793045,0.5318450927734375,128,3
0.01,0.0001,True,8,24,Sigmoid,0.05494346469640732,0.5323382616043091,128,3
0.01,1e-06,True,4,24,Sigmoid,0.3362846076488495,0.5355117321014404,1024,4
0.01,1e-05,True,8,12,Sigmoid,0.07359273731708527,0.5395206212997437,256,1
0.01,1e-05,True,4,6,Sigmoid,0.1900918185710907,0.5433326363563538,256,1
0.01,0.0001,True,16,12,Sigmoid,0.13408410549163818,0.5440512299537659,128,2
0.01,1e-05,True,4,24,Sigmoid,0.25677186250686646,0.5473588705062866,256,3
0.01,1e-06,True,12,6,Sigmoid,0.02360917627811432,0.5475884675979614,64,1
0.01,1e-06,True,20,6,Sigmoid,0.022711485624313354,0.5487686991691589,128,1
0.01,1e-06,True,12,24,Sigmoid,0.05379336699843407,0.5547290444374084,256,4
0.01,1e-07,True,12,6,Sigmoid,0.07249515503644943,0.5570530295372009,128,1
0.01,1e-07,True,16,24,Sigmoid,0.05006825923919678,0.5658021569252014,128,3
