optimizer,learning_rate,weight_decay,beta_1,beta_2,eps,num_epochs,batch_size,layer_depth,n_layers,activation_function,train_error,test_error,training_set_size,train_time,version,scenario
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.09367050230503082,0.0909866914153099,1024,38,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.055485017597675323,0.09111882746219635,256,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.09212355315685272,0.09125161170959473,1024,73,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.04124327003955841,0.0916154533624649,512,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.07968886941671371,0.09172922372817993,256,18,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.05937517061829567,0.09193122386932373,512,19,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.06260953098535538,0.09195293486118317,256,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.07721734791994095,0.0921269953250885,512,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,256.0,4,6,Sigmoid,0.07289671897888184,0.09233388304710388,1024,21,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05549950525164604,0.09287585318088531,512,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03823104873299599,0.0929001197218895,1024,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.046759769320487976,0.09294489771127701,512,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.07375284284353256,0.09295208752155304,512,73,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.085743248462677,0.09308677166700363,1024,73,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,256.0,8,6,Sigmoid,0.07673653960227966,0.09351665526628494,1024,21,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04154112935066223,0.09365241974592209,512,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,512.0,16,6,Sigmoid,0.07522305846214294,0.09392991662025452,1024,13,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.01846492290496826,0.0941351056098938,512,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.09597727656364441,0.09415699541568756,1024,73,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,512.0,16,6,Sigmoid,0.08070274442434311,0.09473869949579239,1024,13,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04808083921670914,0.09479717165231705,1024,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.08433923125267029,0.09499461203813553,1024,73,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.09518629312515259,0.09519493579864502,512,71,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.0724455714225769,0.09524055570363998,512,35,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.07562191784381866,0.09562084823846817,512,19,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.07717989385128021,0.09607040882110596,1024,39,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.09276828169822693,0.09623348712921143,256,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.067121222615242,0.09708453714847565,512,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.08155383914709091,0.09714321047067642,512,36,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.08212390542030334,0.09723503142595291,512,69,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.06740713864564896,0.09724751859903336,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.0648997575044632,0.09749278426170349,512,19,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.01755281165242195,0.0975143313407898,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.1065981537103653,0.09785543382167816,1024,143,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,8,12,Sigmoid,0.056995514780282974,0.09868940711021423,256,18,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.09593870490789413,0.0988565981388092,256,68,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.10159430652856827,0.09888716042041779,1024,38,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03918235003948212,0.09907253086566925,512,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04746844992041588,0.09913323819637299,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.08812868595123291,0.09932369738817215,512,71,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,128.0,8,12,Sigmoid,0.08794571459293365,0.09947579354047775,512,35,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.07934394478797913,0.09987372159957886,1024,5,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.0881391316652298,0.09991917759180069,512,37,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,256.0,4,6,Sigmoid,0.06477566063404083,0.10026177018880844,1024,21,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,256.0,8,6,Sigmoid,0.08518470823764801,0.10063150525093079,1024,21,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.10936713963747025,0.10068024694919586,512,69,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.08548066020011902,0.1007564589381218,512,36,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.08246951550245285,0.10078274458646774,1024,71,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.09905601292848587,0.10079758614301682,256,34,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.08731008321046829,0.10112901777029037,1024,273,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.0468926839530468,0.1011381596326828,256,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.10058602690696716,0.10150474309921265,512,19,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.10408598184585571,0.10153695940971375,1024,271,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.08109166473150253,0.10215285420417786,1024,9,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.08264289796352386,0.10232546925544739,512,72,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.1054917424917221,0.10273916274309158,256,18,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.06093998998403549,0.10294725745916367,512,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.10784585773944855,0.10324209928512573,1024,143,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.09601864218711853,0.10368548333644867,512,72,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,512.0,4,6,Sigmoid,0.08995337784290314,0.10368888080120087,1024,13,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.028758298605680466,0.10376132279634476,256,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.09039462357759476,0.10383480787277222,256,9,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.08208420872688293,0.10385072231292725,512,37,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.09885592758655548,0.10391855239868164,512,19,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,256.0,8,6,Sigmoid,0.08645790070295334,0.1039692610502243,1024,21,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.10735980421304703,0.10503510385751724,1024,73,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.06836524605751038,0.10508443415164948,512,19,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.10659225285053253,0.1055595651268959,1024,284,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.08088527619838715,0.1059095561504364,512,19,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.10563673079013824,0.10612842440605164,512,37,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.08366091549396515,0.10615280270576477,512,35,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.10109113156795502,0.10639375448226929,1024,71,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.08564504981040955,0.10651589930057526,512,37,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.10566142946481705,0.106902115046978,256,34,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.0864575058221817,0.10756689310073853,512,71,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.048578813672065735,0.10758506506681442,128,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.09576825797557831,0.10801386833190918,512,137,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.031000353395938873,0.108098104596138,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.10448560863733292,0.10815515369176865,256,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.10204005986452103,0.10815747082233429,512,71,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.05661148950457573,0.10819311439990997,512,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.08203461766242981,0.10826855897903442,512,35,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.02006329968571663,0.10841525346040726,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.09841910004615784,0.10848590731620789,1024,73,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.09400016814470291,0.10875765979290009,512,19,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.028766032308340073,0.10876259207725525,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.11278130114078522,0.10889469087123871,1024,275,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.06094028055667877,0.10895358771085739,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.11840475350618362,0.10904470831155777,1024,145,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.10197772085666656,0.10984285175800323,512,69,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.09772787243127823,0.1100197359919548,512,37,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.1066170483827591,0.11095250397920609,1024,288,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.09823509305715561,0.11128586530685425,1024,143,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.10808829963207245,0.11162275075912476,256,35,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.10942716896533966,0.11196387559175491,1024,71,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.10408959537744522,0.1121656745672226,256,35,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.10386837273836136,0.11222418397665024,512,36,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.0913083553314209,0.11223575472831726,1024,5,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,8,12,Sigmoid,0.10788661241531372,0.1125241369009018,1024,141,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.025825951248407364,0.11273086071014404,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.024916868656873703,0.11284439265727997,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.02299065887928009,0.11285299062728882,256,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03860064223408699,0.11298741400241852,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.10668441653251648,0.11325545608997345,256,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.030484912917017937,0.11325667798519135,512,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.08003495633602142,0.11364619433879852,512,19,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03307003155350685,0.11389803886413574,256,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,128.0,8,12,Sigmoid,0.07847747206687927,0.11407848447561264,256,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.11224523186683655,0.11424495279788971,1024,552,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,8,12,Sigmoid,0.07494369149208069,0.11435858905315399,512,71,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11971218883991241,0.11450403928756714,512,71,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,8,12,Sigmoid,0.08718439936637878,0.11490560322999954,1024,83,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.1149701178073883,0.11504708975553513,512,141,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.09759095311164856,0.1152452826499939,512,137,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.11000865697860718,0.11528516560792923,1024,38,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.09159310162067413,0.11549043655395508,512,37,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.11579281091690063,0.11580981314182281,512,137,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.10805174708366394,0.11583923548460007,512,71,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.04584535211324692,0.11598846316337585,256,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.11558270454406738,0.11615041643381119,1024,137,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.1099538579583168,0.11619767546653748,1024,138,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.0850951075553894,0.11622077226638794,512,136,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.05570271983742714,0.11641594767570496,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.11499381810426712,0.11727230250835419,256,68,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.10912375897169113,0.11739903688430786,512,274,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.12227204442024231,0.11775954067707062,512,272,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.11651340872049332,0.11777769029140472,1024,73,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.011966980993747711,0.11783009022474289,256,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02454530820250511,0.11786407232284546,256,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.08373657613992691,0.11813473701477051,512,19,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11287632584571838,0.1181408017873764,256,35,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.023291006684303284,0.1181844025850296,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.12326875329017639,0.11833442747592926,1024,284,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.10779682546854019,0.11868428438901901,512,141,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.06061437726020813,0.11896688491106033,256,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11656856536865234,0.11917144060134888,512,71,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.0966203510761261,0.11942871659994125,1024,143,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.11244115233421326,0.11983263492584229,1024,38,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11271850764751434,0.12044482678174973,1024,143,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.10822462290525436,0.12069258093833923,1024,38,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.10327517986297607,0.1208338513970375,512,142,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.1079903319478035,0.12092560529708862,1024,39,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.031479932367801666,0.12119866162538528,512,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.07263244688510895,0.12158482521772385,256,18,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.04068750515580177,0.1216641515493393,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.08861130475997925,0.1220080554485321,512,72,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.111763596534729,0.12215173244476318,1024,73,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.05524679645895958,0.12245752662420273,512,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.059732697904109955,0.12250430136919022,256,9,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,256.0,16,6,Sigmoid,0.0741264596581459,0.12282828241586685,512,10,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.10520336776971817,0.1228494644165039,1024,277,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.11539257317781448,0.12353252619504929,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.09592801332473755,0.12359419465065002,512,19,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.07277534157037735,0.1239791214466095,256,9,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.09723693877458572,0.12409927695989609,512,19,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.09583017230033875,0.12460144609212875,512,72,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.08797469735145569,0.12483163177967072,512,136,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.11992833018302917,0.12487508356571198,1024,284,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.1160370260477066,0.1251935511827469,1024,137,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.04168626293540001,0.12547311186790466,256,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.11390691250562668,0.12566661834716797,256,18,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,0.11724285036325455,0.1256716251373291,1024,38,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.11853273212909698,0.12571343779563904,512,36,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.039316821843385696,0.12583859264850616,256,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.07739552855491638,0.12594127655029297,1024,73,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03691268712282181,0.1260177344083786,512,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.11953333020210266,0.126077339053154,256,68,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.08972916752099991,0.12608586251735687,256,69,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,256.0,16,6,Sigmoid,0.10875352472066879,0.12617892026901245,1024,21,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,256.0,16,6,Sigmoid,0.08832645416259766,0.12664686143398285,512,10,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,8,12,Sigmoid,0.13149017095565796,0.1267833709716797,256,34,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.037396326661109924,0.12684591114521027,512,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.11883866786956787,0.12687993049621582,1024,272,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,16,6,Sigmoid,0.08672910928726196,0.12700174748897552,512,19,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11969568580389023,0.12731747329235077,1024,143,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.07037819921970367,0.127334862947464,256,18,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.11216190457344055,0.12741264700889587,1024,143,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.032216913998126984,0.1274961680173874,256,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.08052197098731995,0.12767161428928375,256,18,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.014885298907756805,0.12773187458515167,256,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.10402482002973557,0.1278190016746521,512,36,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.07590341567993164,0.1279369592666626,256,18,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.09255813807249069,0.12798738479614258,256,34,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.09153677523136139,0.1284153014421463,1024,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.10355022549629211,0.12850484251976013,1024,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.022411737591028214,0.12854138016700745,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.10805931687355042,0.12858137488365173,1024,138,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,256.0,16,6,Sigmoid,0.07071849703788757,0.1293271780014038,512,10,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.08929889649152756,0.12978632748126984,512,73,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.08626013249158859,0.12987756729125977,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.1133488267660141,0.13024559617042542,256,36,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.10660628229379654,0.13028506934642792,256,17,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,256.0,4,12,Sigmoid,0.12402889132499695,0.13071759045124054,1024,37,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.1063477098941803,0.13132120668888092,1024,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.025167346000671387,0.13159579038619995,256,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,256.0,8,6,Sigmoid,0.10403724759817123,0.13316774368286133,1024,21,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.12619593739509583,0.13323135673999786,1024,283,1,projectile
