learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,1e-07,True,10,6,Sigmoid,8.206862449645996,8.232147216796875,1024
0.01,1e-06,True,12,12,Sigmoid,8.044173240661621,8.23829460144043,32
0.01,1e-06,True,12,6,Sigmoid,8.193330764770508,8.242393493652344,512
0.01,1e-07,True,14,24,Sigmoid,8.11581802368164,8.276208877563477,32
0.01,1e-06,True,14,12,Sigmoid,8.120423316955566,8.299467086791992,64
0.01,1e-06,True,16,12,Sigmoid,8.143394470214844,8.310486793518066,32
0.01,1e-06,True,10,24,Sigmoid,8.30475902557373,8.33292293548584,256
0.01,1e-05,True,10,24,Sigmoid,8.335758209228516,8.333320617675781,1024
0.01,1e-07,True,12,12,Sigmoid,8.265084266662598,8.339887619018555,256
0.01,0.0001,True,10,12,Sigmoid,8.042631149291992,8.34518814086914,64
0.01,1e-05,True,14,6,Sigmoid,7.529291152954102,8.364996910095215,16
0.01,1e-06,True,14,24,Sigmoid,8.088459014892578,8.365060806274414,16
0.01,1e-05,True,12,12,Sigmoid,8.258976936340332,8.403615951538086,128
0.01,0.0001,True,12,24,Sigmoid,8.38650131225586,8.412506103515625,512
0.01,1e-05,True,16,12,Sigmoid,8.04928970336914,8.412601470947266,32
0.01,1e-07,True,14,12,Sigmoid,8.377928733825684,8.426965713500977,512
0.01,1e-05,True,12,12,Sigmoid,8.250541687011719,8.446798324584961,32
0.01,1e-05,True,12,24,Sigmoid,8.431154251098633,8.447511672973633,512
0.01,1e-06,True,14,24,Sigmoid,8.414615631103516,8.453516006469727,512
0.01,1e-07,True,12,6,Sigmoid,7.962794780731201,8.454574584960938,32
0.01,1e-06,True,16,6,Sigmoid,8.133711814880371,8.474983215332031,64
0.01,1e-05,True,14,6,Sigmoid,8.440329551696777,8.477354049682617,512
0.01,0.0001,True,10,24,Sigmoid,8.458183288574219,8.492589950561523,128
0.01,0.0001,True,12,12,Sigmoid,8.418228149414062,8.514902114868164,256
0.01,1e-07,True,12,24,Sigmoid,8.453828811645508,8.521276473999023,128
0.01,1e-05,True,14,12,Sigmoid,7.755278587341309,8.540175437927246,16
0.01,0.0001,True,12,24,Sigmoid,8.152907371520996,8.540716171264648,16
0.01,1e-05,True,16,12,Sigmoid,8.498600006103516,8.570785522460938,256
0.01,1e-06,True,12,12,Sigmoid,8.480751991271973,8.602901458740234,128
0.01,1e-07,True,10,24,Sigmoid,8.599803924560547,8.622675895690918,256
0.01,1e-06,True,12,24,Sigmoid,8.577417373657227,8.641223907470703,256
0.01,0.0001,True,10,6,Sigmoid,7.594659328460693,8.641441345214844,16
0.01,1e-07,True,16,24,Sigmoid,8.259538650512695,8.676460266113281,16
0.01,0.0001,True,16,6,Sigmoid,8.57188606262207,8.680755615234375,128
0.01,1e-06,True,10,12,Sigmoid,8.548028945922852,8.69904613494873,64
0.01,0.0001,True,12,6,Sigmoid,8.651530265808105,8.711690902709961,512
0.01,0.0001,True,10,12,Sigmoid,8.160117149353027,8.716314315795898,32
0.01,1e-07,True,14,6,Sigmoid,8.5147123336792,8.719738960266113,32
0.01,1e-06,True,10,24,Sigmoid,8.710201263427734,8.729351997375488,1024
0.01,1e-06,True,10,6,Sigmoid,8.710556983947754,8.801372528076172,256
0.01,1e-06,True,12,12,Sigmoid,8.166816711425781,8.805108070373535,16
0.01,1e-06,True,10,6,Sigmoid,7.867649078369141,8.827451705932617,16
0.01,1e-05,True,10,6,Sigmoid,7.879563808441162,8.83562183380127,16
0.01,0.0001,True,12,12,Sigmoid,8.805553436279297,8.843558311462402,512
0.01,1e-05,True,10,24,Sigmoid,8.709833145141602,8.846475601196289,16
0.01,1e-05,True,14,6,Sigmoid,8.724800109863281,8.852895736694336,128
0.01,1e-05,True,14,24,Sigmoid,8.79258918762207,8.860889434814453,32
0.01,1e-06,True,12,24,Sigmoid,8.72402572631836,8.868806838989258,64
0.01,1e-07,True,10,6,Sigmoid,8.753509521484375,8.877738952636719,64
0.01,1e-07,True,14,6,Sigmoid,8.582533836364746,8.883403778076172,64
0.01,0.0001,True,10,12,Sigmoid,8.384406089782715,8.914955139160156,16
0.01,1e-07,True,12,24,Sigmoid,8.899881362915039,8.915361404418945,1024
0.01,0.0001,True,12,6,Sigmoid,8.530879974365234,8.9219970703125,64
0.01,0.0001,True,10,6,Sigmoid,8.9031982421875,8.935558319091797,512
0.01,0.0001,True,12,12,Sigmoid,8.363271713256836,8.946834564208984,16
0.01,0.0001,True,14,6,Sigmoid,7.991142749786377,8.953193664550781,32
0.01,1e-06,True,12,6,Sigmoid,8.985513687133789,9.011852264404297,1024
0.01,1e-07,True,10,12,Sigmoid,8.995920181274414,9.021419525146484,512
0.01,1e-05,True,12,24,Sigmoid,8.909708976745605,9.03048324584961,64
0.01,1e-05,True,10,12,Sigmoid,8.967025756835938,9.0478515625,256
0.01,1e-07,True,12,6,Sigmoid,8.805093765258789,9.072956085205078,64
0.01,0.0001,True,10,12,Sigmoid,9.033360481262207,9.076072692871094,512
0.01,1e-06,True,12,12,Sigmoid,9.046041488647461,9.08159351348877,1024
0.01,1e-07,True,12,6,Sigmoid,8.987598419189453,9.086063385009766,256
0.01,0.0001,True,8,24,Sigmoid,9.002476692199707,9.097780227661133,256
0.01,1e-06,True,14,6,Sigmoid,8.098762512207031,9.101332664489746,16
0.01,1e-06,True,12,24,Sigmoid,9.05238151550293,9.137970924377441,32
0.01,1e-05,True,12,24,Sigmoid,9.15965747833252,9.150969505310059,32
0.01,1e-06,True,16,24,Sigmoid,9.00881576538086,9.195232391357422,16
0.01,1e-05,True,12,12,Sigmoid,8.628580093383789,9.203801155090332,16
0.01,1e-06,True,10,24,Sigmoid,9.193336486816406,9.205123901367188,512
0.01,1e-07,True,14,12,Sigmoid,9.034164428710938,9.214103698730469,32
0.01,0.0001,True,10,6,Sigmoid,9.137136459350586,9.219535827636719,256
0.01,1e-05,True,10,6,Sigmoid,9.15369987487793,9.220918655395508,256
0.01,0.0001,True,10,24,Sigmoid,9.18539047241211,9.254289627075195,32
0.01,1e-06,True,12,6,Sigmoid,8.993170738220215,9.275993347167969,32
0.01,1e-07,True,10,24,Sigmoid,9.279905319213867,9.299356460571289,1024
0.01,1e-06,True,10,12,Sigmoid,9.232660293579102,9.311108589172363,512
0.01,1e-06,True,12,12,Sigmoid,9.200034141540527,9.316747665405273,64
0.01,1e-05,True,12,6,Sigmoid,8.484757423400879,9.319091796875,32
0.01,1e-06,True,14,6,Sigmoid,8.590187072753906,9.339296340942383,32
0.01,1e-06,True,10,12,Sigmoid,9.299664497375488,9.33957290649414,1024
0.01,1e-05,True,12,24,Sigmoid,9.163968086242676,9.354681968688965,16
0.01,0.0001,True,10,12,Sigmoid,9.360574722290039,9.385934829711914,1024
0.01,1e-05,True,14,6,Sigmoid,9.369644165039062,9.390169143676758,1024
0.01,1e-06,True,10,24,Sigmoid,9.359420776367188,9.410028457641602,16
0.01,1e-07,True,12,6,Sigmoid,9.261917114257812,9.432379722595215,128
0.01,1e-07,True,8,24,Sigmoid,9.370903968811035,9.43238353729248,128
0.01,1e-06,True,10,6,Sigmoid,9.343644142150879,9.445893287658691,128
0.01,0.0001,True,10,24,Sigmoid,9.305902481079102,9.459752082824707,64
0.01,1e-05,True,10,6,Sigmoid,9.321846008300781,9.479697227478027,128
0.01,1e-05,True,12,6,Sigmoid,8.668965339660645,9.481541633605957,16
0.01,0.0001,True,12,6,Sigmoid,9.452032089233398,9.484498977661133,1024
0.01,1e-07,True,12,6,Sigmoid,9.446969032287598,9.495513916015625,512
0.01,0.0001,True,12,24,Sigmoid,9.458518028259277,9.510717391967773,256
0.01,1e-06,True,12,6,Sigmoid,9.39836311340332,9.524572372436523,256
0.01,0.0001,True,10,6,Sigmoid,9.507479667663574,9.551004409790039,1024
0.01,1e-07,True,12,6,Sigmoid,8.621123313903809,9.556488037109375,16
0.01,0.0001,True,12,12,Sigmoid,9.5178804397583,9.558653831481934,1024
0.01,1e-06,True,10,6,Sigmoid,9.53425407409668,9.567447662353516,512
0.01,1e-06,True,12,12,Sigmoid,9.532870292663574,9.5711088180542,512
0.01,1e-07,True,12,12,Sigmoid,9.169088363647461,9.603168487548828,32
0.01,1e-05,True,10,12,Sigmoid,9.588359832763672,9.621155738830566,1024
0.01,1e-07,True,12,24,Sigmoid,9.470129013061523,9.641036987304688,16
0.01,1e-05,True,8,6,Sigmoid,9.622453689575195,9.654460906982422,1024
0.01,1e-05,True,8,12,Sigmoid,9.510335922241211,9.659184455871582,32
0.01,1e-05,True,12,6,Sigmoid,9.626136779785156,9.680795669555664,256
0.01,1e-05,True,14,12,Sigmoid,9.52219009399414,9.691421508789062,64
0.01,1e-07,True,10,24,Sigmoid,9.655320167541504,9.697572708129883,64
0.01,0.0001,True,10,12,Sigmoid,9.623764991760254,9.712478637695312,256
0.01,0.0001,True,10,24,Sigmoid,9.70944595336914,9.735687255859375,1024
0.01,1e-07,True,8,24,Sigmoid,9.742794036865234,9.771650314331055,256
0.01,1e-07,True,12,12,Sigmoid,9.206094741821289,9.783527374267578,16
0.01,1e-05,True,10,24,Sigmoid,9.78445816040039,9.796127319335938,64
0.01,0.0001,True,12,12,Sigmoid,9.646769523620605,9.817682266235352,32
0.01,1e-05,True,8,24,Sigmoid,9.81928539276123,9.88898754119873,256
0.01,1e-05,True,12,12,Sigmoid,9.763757705688477,9.889934539794922,64
0.01,1e-07,True,10,6,Sigmoid,9.869900703430176,9.897453308105469,512
0.01,1e-05,True,12,24,Sigmoid,9.88244915008545,9.903264999389648,1024
0.01,0.0001,True,10,24,Sigmoid,9.916072845458984,9.916935920715332,512
0.01,1e-06,True,8,6,Sigmoid,9.913578033447266,9.927830696105957,512
0.01,1e-05,True,14,12,Sigmoid,9.751726150512695,9.945562362670898,32
0.01,1e-07,True,12,12,Sigmoid,9.904619216918945,9.954656600952148,1024
0.01,0.0001,True,10,6,Sigmoid,9.856742858886719,9.960776329040527,128
0.01,1e-06,True,10,6,Sigmoid,9.818207740783691,9.969160079956055,64
0.01,1e-06,True,10,12,Sigmoid,9.617902755737305,9.97331428527832,32
0.01,1e-05,True,6,6,Sigmoid,9.866464614868164,9.975237846374512,16
0.01,1e-07,True,10,6,Sigmoid,9.615342140197754,9.986717224121094,32
0.01,1e-05,True,14,12,Sigmoid,9.895818710327148,9.999338150024414,128
0.01,1e-07,True,10,6,Sigmoid,9.878345489501953,10.003076553344727,128
0.01,1e-05,True,8,24,Sigmoid,10.00474739074707,10.028026580810547,512
0.01,1e-06,True,8,12,Sigmoid,10.017049789428711,10.043390274047852,1024
0.01,1e-06,True,10,6,Sigmoid,9.717424392700195,10.053289413452148,32
0.01,1e-06,True,8,24,Sigmoid,10.049649238586426,10.063013076782227,512
0.01,0.0001,True,8,12,Sigmoid,10.035639762878418,10.066171646118164,1024
0.01,1e-05,True,8,24,Sigmoid,9.959078788757324,10.122819900512695,16
0.01,1e-07,True,6,24,Sigmoid,10.125828742980957,10.125669479370117,512
0.01,1e-05,True,10,12,Sigmoid,10.093210220336914,10.15336799621582,128
0.01,0.0001,True,8,12,Sigmoid,9.990428924560547,10.157837867736816,32
0.01,0.0001,True,12,12,Sigmoid,10.130670547485352,10.166284561157227,64
0.01,1e-06,True,10,12,Sigmoid,9.867630958557129,10.180523872375488,16
0.01,0.0001,True,12,24,Sigmoid,10.169479370117188,10.198287010192871,32
0.01,1e-07,True,10,12,Sigmoid,9.75511646270752,10.212040901184082,32
0.01,0.0001,True,14,24,Sigmoid,10.195077896118164,10.221091270446777,512
0.01,1e-07,True,10,12,Sigmoid,10.204690933227539,10.238103866577148,1024
0.01,1e-07,True,6,6,Sigmoid,10.187932014465332,10.241851806640625,256
0.01,0.0001,True,12,6,Sigmoid,9.45462417602539,10.265864372253418,16
0.01,1e-06,True,8,6,Sigmoid,9.905051231384277,10.267377853393555,32
0.01,1e-07,True,8,12,Sigmoid,10.223474502563477,10.272333145141602,128
0.01,1e-05,True,8,6,Sigmoid,10.259511947631836,10.295114517211914,512
0.01,1e-06,True,10,12,Sigmoid,10.24088191986084,10.306239128112793,128
0.01,1e-05,True,10,12,Sigmoid,10.304158210754395,10.363250732421875,32
0.01,1e-07,True,10,6,Sigmoid,9.728048324584961,10.375988006591797,16
0.01,1e-07,True,8,6,Sigmoid,10.229660034179688,10.381680488586426,64
0.01,1e-07,True,10,12,Sigmoid,10.314129829406738,10.399080276489258,128
0.01,1e-07,True,10,12,Sigmoid,10.16164493560791,10.401076316833496,16
0.01,1e-07,True,10,12,Sigmoid,10.378988265991211,10.425690650939941,256
0.01,1e-05,True,8,24,Sigmoid,10.454662322998047,10.478880882263184,128
0.01,0.0001,True,10,24,Sigmoid,10.45454216003418,10.492427825927734,256
0.01,1e-06,True,10,24,Sigmoid,10.445134162902832,10.493852615356445,64
0.01,0.0001,True,6,12,Sigmoid,10.399123191833496,10.502731323242188,64
0.01,1e-06,True,12,6,Sigmoid,10.005927085876465,10.506949424743652,16
0.01,1e-06,True,10,12,Sigmoid,10.416815757751465,10.527992248535156,256
0.01,1e-05,True,10,24,Sigmoid,10.513046264648438,10.545448303222656,512
0.01,0.0001,True,6,6,Sigmoid,10.554086685180664,10.568798065185547,512
0.01,0.0001,True,6,12,Sigmoid,10.519736289978027,10.584423065185547,256
0.01,1e-05,True,6,24,Sigmoid,10.558351516723633,10.609904289245605,64
0.01,1e-07,True,8,24,Sigmoid,10.607852935791016,10.625905990600586,1024
0.01,1e-05,True,6,24,Sigmoid,10.722289085388184,10.631265640258789,32
0.01,1e-06,True,8,24,Sigmoid,10.671661376953125,10.633434295654297,32
0.01,0.0001,True,8,12,Sigmoid,10.610660552978516,10.684408187866211,256
0.01,1e-07,True,8,6,Sigmoid,10.630243301391602,10.707099914550781,128
0.01,1e-05,True,10,12,Sigmoid,10.599416732788086,10.70885944366455,64
0.01,1e-07,True,8,12,Sigmoid,10.692663192749023,10.722333908081055,512
0.01,1e-07,True,6,24,Sigmoid,10.676117897033691,10.72497844696045,256
0.01,0.0001,True,6,6,Sigmoid,10.488565444946289,10.740736961364746,32
0.01,0.0001,True,8,6,Sigmoid,10.63180160522461,10.765570640563965,64
0.01,1e-05,True,8,6,Sigmoid,10.43796157836914,10.775723457336426,16
0.01,1e-06,True,12,24,Sigmoid,10.544323921203613,10.780649185180664,16
0.01,1e-05,True,10,6,Sigmoid,10.763474464416504,10.781532287597656,1024
0.01,1e-05,True,10,24,Sigmoid,10.769798278808594,10.799928665161133,128
0.01,0.0001,True,8,24,Sigmoid,10.790145874023438,10.816902160644531,128
0.01,1e-05,True,6,24,Sigmoid,10.789337158203125,10.81924819946289,256
0.01,1e-05,True,8,12,Sigmoid,10.879780769348145,10.888944625854492,128
0.01,1e-06,True,10,6,Sigmoid,10.897598266601562,10.914362907409668,1024
0.01,1e-06,True,6,6,Sigmoid,10.866382598876953,10.928069114685059,256
0.01,1e-07,True,8,24,Sigmoid,10.967159271240234,10.97303581237793,512
0.01,1e-05,True,8,24,Sigmoid,10.953657150268555,10.974536895751953,1024
0.01,0.0001,True,6,24,Sigmoid,11.002798080444336,10.984367370605469,64
0.01,1e-05,True,8,6,Sigmoid,10.894129753112793,10.990533828735352,128
0.01,0.0001,True,8,24,Sigmoid,10.957282066345215,11.010102272033691,64
0.01,1e-07,True,8,12,Sigmoid,10.812089920043945,11.014657974243164,16
0.01,1e-07,True,8,12,Sigmoid,10.894969940185547,11.025924682617188,64
0.01,0.0001,True,6,24,Sigmoid,11.01319408416748,11.039170265197754,512
0.01,1e-05,True,8,12,Sigmoid,10.913368225097656,11.043107032775879,64
0.01,0.0001,True,8,6,Sigmoid,10.35971736907959,11.057374954223633,16
0.01,0.0001,True,10,24,Sigmoid,11.044265747070312,11.066574096679688,16
0.01,0.0001,True,6,24,Sigmoid,11.047981262207031,11.102275848388672,128
0.01,0.0001,True,8,6,Sigmoid,10.873419761657715,11.103653907775879,32
0.01,1e-05,True,10,12,Sigmoid,10.73309326171875,11.10711669921875,16
0.01,1e-05,True,8,6,Sigmoid,10.799217224121094,11.123952865600586,32
0.01,1e-05,True,10,6,Sigmoid,11.13031005859375,11.137059211730957,512
0.01,1e-06,True,8,12,Sigmoid,11.080400466918945,11.155080795288086,256
0.01,1e-06,True,10,24,Sigmoid,11.178414344787598,11.16090202331543,32
0.01,1e-06,True,8,24,Sigmoid,11.109878540039062,11.168163299560547,64
0.01,1e-07,True,8,12,Sigmoid,11.09847354888916,11.182527542114258,32
0.01,1e-07,True,10,24,Sigmoid,11.186360359191895,11.207605361938477,16
0.01,1e-06,True,8,24,Sigmoid,11.173239707946777,11.221867561340332,16
0.01,0.0001,True,10,6,Sigmoid,10.846447944641113,11.226226806640625,32
0.01,1e-06,True,8,24,Sigmoid,11.237923622131348,11.272514343261719,128
0.01,0.0001,True,8,24,Sigmoid,11.259065628051758,11.27486801147461,1024
0.01,1e-05,True,6,12,Sigmoid,11.250678062438965,11.281842231750488,128
0.01,1e-07,True,8,6,Sigmoid,10.987868309020996,11.283853530883789,32
0.01,1e-07,True,6,12,Sigmoid,11.284788131713867,11.292579650878906,128
0.01,1e-06,True,10,24,Sigmoid,11.251900672912598,11.310417175292969,128
0.01,1e-05,True,6,6,Sigmoid,11.236915588378906,11.333431243896484,128
0.01,1e-05,True,8,24,Sigmoid,11.287541389465332,11.33407211303711,64
0.01,1e-05,True,6,6,Sigmoid,11.314142227172852,11.362736701965332,256
0.01,1e-07,True,8,6,Sigmoid,11.31745433807373,11.366533279418945,256
0.01,1e-07,True,8,24,Sigmoid,11.457578659057617,11.391623497009277,32
0.01,0.0001,True,8,12,Sigmoid,11.237373352050781,11.392427444458008,64
0.01,1e-06,True,6,24,Sigmoid,11.375417709350586,11.392843246459961,1024
0.01,1e-05,True,10,24,Sigmoid,11.362954139709473,11.393211364746094,32
0.01,1e-07,True,6,6,Sigmoid,11.073934555053711,11.412056922912598,32
0.01,0.0001,True,8,12,Sigmoid,11.376594543457031,11.412736892700195,512
0.01,1e-07,True,8,12,Sigmoid,11.382560729980469,11.433220863342285,256
0.01,1e-07,True,4,6,Sigmoid,11.378998756408691,11.448408126831055,128
0.01,1e-06,True,8,24,Sigmoid,11.438018798828125,11.452442169189453,1024
0.01,0.0001,True,8,6,Sigmoid,11.448834419250488,11.483396530151367,1024
0.01,0.0001,True,8,12,Sigmoid,11.401461601257324,11.490748405456543,128
0.01,1e-06,True,8,6,Sigmoid,10.954686164855957,11.491588592529297,16
0.01,1e-05,True,8,12,Sigmoid,11.476237297058105,11.511966705322266,512
0.01,1e-07,True,10,24,Sigmoid,11.493081092834473,11.515079498291016,512
0.01,1e-05,True,6,24,Sigmoid,11.431891441345215,11.53023624420166,16
0.01,0.0001,True,10,12,Sigmoid,11.500441551208496,11.55128288269043,128
0.01,1e-05,True,10,6,Sigmoid,11.467609405517578,11.585168838500977,32
0.01,1e-05,True,10,24,Sigmoid,11.532772064208984,11.592117309570312,256
0.01,1e-07,True,10,24,Sigmoid,11.597641944885254,11.596052169799805,32
0.01,1e-07,True,6,12,Sigmoid,11.547687530517578,11.616787910461426,256
0.01,1e-07,True,10,12,Sigmoid,11.572694778442383,11.637053489685059,64
0.01,1e-07,True,6,24,Sigmoid,11.643080711364746,11.650135040283203,128
0.01,1e-06,True,8,12,Sigmoid,11.380748748779297,11.652128219604492,16
0.01,1e-07,True,6,6,Sigmoid,11.674524307250977,11.690343856811523,512
0.01,0.0001,True,6,6,Sigmoid,11.735296249389648,11.757701873779297,1024
0.01,1e-06,True,6,12,Sigmoid,11.740832328796387,11.760019302368164,128
0.01,1e-06,True,8,12,Sigmoid,11.759889602661133,11.788022994995117,512
0.01,1e-05,True,6,24,Sigmoid,11.82009506225586,11.793370246887207,128
0.01,1e-07,True,6,12,Sigmoid,11.523637771606445,11.809061050415039,16
0.01,0.0001,True,6,12,Sigmoid,11.840568542480469,11.839807510375977,32
0.01,1e-05,True,6,24,Sigmoid,11.862039566040039,11.861806869506836,512
0.01,1e-07,True,4,12,Sigmoid,11.908883094787598,11.94202709197998,1024
0.01,0.0001,True,6,24,Sigmoid,11.902653694152832,11.945612907409668,16
0.01,1e-06,True,8,6,Sigmoid,11.844775199890137,11.95775318145752,64
0.01,1e-07,True,8,24,Sigmoid,11.879980087280273,11.967967987060547,16
0.01,1e-05,True,8,12,Sigmoid,11.952099800109863,11.981727600097656,1024
0.01,1e-07,True,8,24,Sigmoid,12.002616882324219,11.992254257202148,64
0.01,1e-06,True,6,24,Sigmoid,11.948933601379395,11.992762565612793,128
0.01,1e-06,True,8,12,Sigmoid,12.012712478637695,12.004149436950684,32
0.01,1e-05,True,6,12,Sigmoid,11.819317817687988,12.006258010864258,16
0.01,1e-07,True,6,24,Sigmoid,12.016839981079102,12.03777027130127,1024
0.01,0.0001,True,8,12,Sigmoid,11.65945053100586,12.040122032165527,16
0.01,1e-06,True,6,6,Sigmoid,11.931768417358398,12.041885375976562,64
0.01,1e-07,True,6,24,Sigmoid,12.01583194732666,12.044034004211426,64
0.01,1e-06,True,6,12,Sigmoid,12.105215072631836,12.12307357788086,1024
0.01,1e-05,True,4,24,Sigmoid,12.144230842590332,12.153244018554688,128
0.01,1e-05,True,8,6,Sigmoid,12.063461303710938,12.155128479003906,64
0.01,1e-07,True,6,12,Sigmoid,12.017786026000977,12.158500671386719,64
0.01,1e-06,True,6,24,Sigmoid,12.156840324401855,12.208235740661621,256
0.01,0.0001,True,6,24,Sigmoid,12.176778793334961,12.20888900756836,256
0.01,1e-06,True,6,6,Sigmoid,12.205826759338379,12.224449157714844,512
0.01,1e-05,True,8,12,Sigmoid,12.193958282470703,12.227615356445312,256
0.01,1e-05,True,6,12,Sigmoid,12.227293014526367,12.238616943359375,512
0.01,1e-06,True,8,6,Sigmoid,12.197286605834961,12.25208854675293,256
0.01,1e-07,True,4,24,Sigmoid,12.225868225097656,12.264004707336426,128
0.01,1e-06,True,8,24,Sigmoid,12.24352741241455,12.26803970336914,256
0.01,1e-06,True,6,24,Sigmoid,12.317644119262695,12.29115104675293,16
0.01,0.0001,True,6,24,Sigmoid,12.279854774475098,12.311150550842285,1024
0.01,1e-05,True,6,12,Sigmoid,12.231790542602539,12.321870803833008,64
0.01,0.0001,True,6,6,Sigmoid,12.086787223815918,12.327570915222168,16
0.01,1e-07,True,6,12,Sigmoid,12.319588661193848,12.335768699645996,512
0.01,1e-07,True,8,6,Sigmoid,12.317571640014648,12.3383150100708,1024
0.01,1e-06,True,6,12,Sigmoid,12.290960311889648,12.375152587890625,16
0.01,1e-05,True,4,24,Sigmoid,12.364824295043945,12.377872467041016,1024
0.01,0.0001,True,8,6,Sigmoid,12.353912353515625,12.390443801879883,512
0.01,0.0001,True,8,6,Sigmoid,12.360380172729492,12.395418167114258,128
0.01,1e-07,True,6,6,Sigmoid,12.32078742980957,12.434231758117676,64
0.01,1e-06,True,6,6,Sigmoid,12.353606224060059,12.44810676574707,32
0.01,1e-05,True,8,6,Sigmoid,12.41000747680664,12.451217651367188,256
0.01,1e-06,True,6,12,Sigmoid,12.428657531738281,12.465523719787598,256
0.01,1e-07,True,6,6,Sigmoid,12.256269454956055,12.471830368041992,16
0.01,1e-06,True,12,24,Sigmoid,12.474069595336914,12.476412773132324,512
0.01,1e-05,True,8,12,Sigmoid,12.330963134765625,12.485861778259277,16
0.01,1e-05,True,6,6,Sigmoid,12.48173713684082,12.487936973571777,32
0.01,1e-06,True,8,6,Sigmoid,12.472164154052734,12.491212844848633,1024
0.01,1e-05,True,6,12,Sigmoid,12.490723609924316,12.532012939453125,256
0.01,0.0001,True,10,6,Sigmoid,12.449899673461914,12.542549133300781,64
0.01,0.0001,True,8,24,Sigmoid,12.642654418945312,12.55422592163086,32
0.01,1e-06,True,8,12,Sigmoid,12.527484893798828,12.558942794799805,64
0.01,0.0001,True,6,12,Sigmoid,12.599028587341309,12.613718032836914,512
0.01,0.0001,True,8,6,Sigmoid,12.577388763427734,12.614797592163086,256
0.01,1e-06,True,6,24,Sigmoid,12.589276313781738,12.615256309509277,64
0.01,1e-07,True,8,12,Sigmoid,12.592267990112305,12.616392135620117,1024
0.01,1e-06,True,8,12,Sigmoid,12.594832420349121,12.622146606445312,128
0.01,0.0001,True,6,24,Sigmoid,12.679023742675781,12.633269309997559,32
0.01,0.0001,True,6,12,Sigmoid,12.61408805847168,12.638525009155273,16
0.01,1e-05,True,6,6,Sigmoid,12.64577865600586,12.670222282409668,512
0.01,0.0001,True,6,6,Sigmoid,12.667189598083496,12.6917142868042,64
0.01,1e-06,True,4,6,Sigmoid,12.582572937011719,12.699081420898438,32
0.01,1e-05,True,4,12,Sigmoid,12.708867073059082,12.739731788635254,1024
0.01,1e-07,True,8,6,Sigmoid,12.465312957763672,12.761551856994629,16
0.01,0.0001,True,4,12,Sigmoid,12.749678611755371,12.765305519104004,512
0.01,1e-05,True,6,6,Sigmoid,12.792488098144531,12.818280220031738,1024
0.01,1e-06,True,6,24,Sigmoid,12.818037986755371,12.83820915222168,512
0.01,1e-06,True,4,6,Sigmoid,12.821727752685547,12.846299171447754,1024
0.01,1e-05,True,4,12,Sigmoid,12.82779312133789,12.848329544067383,512
0.01,1e-05,True,8,24,Sigmoid,12.957128524780273,12.860504150390625,32
0.01,1e-07,True,8,6,Sigmoid,12.84214973449707,12.863557815551758,512
0.01,0.0001,True,8,24,Sigmoid,12.789385795593262,12.868574142456055,16
0.01,1e-07,True,6,12,Sigmoid,12.891166687011719,12.876079559326172,32
0.01,1e-05,True,4,12,Sigmoid,12.848716735839844,12.899721145629883,256
0.01,1e-06,True,6,24,Sigmoid,12.929117202758789,12.909344673156738,32
0.01,1e-07,True,4,6,Sigmoid,12.910076141357422,12.926939964294434,512
0.01,1e-06,True,8,6,Sigmoid,12.89708423614502,12.935340881347656,128
0.01,1e-06,True,6,6,Sigmoid,12.891098976135254,12.93635368347168,128
0.01,1e-07,True,6,6,Sigmoid,12.933801651000977,12.959953308105469,1024
0.01,1e-07,True,6,12,Sigmoid,12.963932037353516,12.994236946105957,1024
0.01,0.0001,True,4,6,Sigmoid,12.977161407470703,12.996858596801758,32
0.01,1e-06,True,4,6,Sigmoid,12.998784065246582,13.022661209106445,512
0.01,1e-06,True,4,12,Sigmoid,13.015402793884277,13.039596557617188,256
0.01,0.0001,True,6,12,Sigmoid,13.026243209838867,13.05137825012207,1024
0.01,0.0001,True,6,6,Sigmoid,13.059215545654297,13.084360122680664,256
0.01,0.0001,True,6,6,Sigmoid,13.044271469116211,13.08714485168457,128
0.01,0.0001,True,4,12,Sigmoid,13.089057922363281,13.113199234008789,1024
0.01,0.0001,True,4,12,Sigmoid,13.077567100524902,13.117324829101562,256
0.01,1e-06,True,6,6,Sigmoid,13.093879699707031,13.118085861206055,1024
0.01,1e-05,True,4,6,Sigmoid,13.097801208496094,13.118651390075684,32
0.01,0.0001,True,4,12,Sigmoid,13.126147270202637,13.161835670471191,128
0.01,1e-07,True,4,24,Sigmoid,13.166674613952637,13.178895950317383,512
0.01,0.0001,True,4,24,Sigmoid,13.170794486999512,13.190410614013672,128
0.01,0.0001,True,8,24,Sigmoid,13.184577941894531,13.196510314941406,512
0.01,1e-06,True,4,6,Sigmoid,13.130410194396973,13.214788436889648,256
0.01,0.0001,True,4,24,Sigmoid,13.233729362487793,13.228292465209961,64
0.01,1e-06,True,6,12,Sigmoid,13.22432804107666,13.246740341186523,512
0.01,1e-05,True,6,6,Sigmoid,13.199074745178223,13.260924339294434,64
0.01,0.0001,True,4,24,Sigmoid,13.272783279418945,13.28515338897705,1024
0.01,1e-06,True,6,6,Sigmoid,12.93305778503418,13.289816856384277,16
0.01,1e-06,True,4,6,Sigmoid,13.206443786621094,13.324084281921387,16
