learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time,epochs,sampling_type
0.01,1e-05,True,16,24,Sigmoid,0.0113697052001953,0.0240418817847967,512,4,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.0234119035303592,0.0240488573908805,8192,4,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0206403043121099,0.0240632183849811,1024,5,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0208957232534885,0.0240862164646387,8192,19,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.026402611285448,0.0241407509893178,4096,20,1000,sobol
0.001,1e-06,True,20,24,Sigmoid,0.0196165144443511,0.0242307037115097,4096,21,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.0236471500247716,0.0242526233196258,4096,5,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.0245132409036159,0.0242760218679904,8192,19,1000,sobol
0.001,1e-07,True,20,6,Sigmoid,0.021688837558031,0.0243045315146446,4096,5,1000,sobol
0.001,1e-07,True,8,12,Sigmoid,0.0229467526078224,0.0245098136365413,4096,6,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0238785035908222,0.0245494917035102,2048,5,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0233269929885864,0.0245700553059577,8192,7,1000,sobol
0.001,0.0001,True,16,6,Sigmoid,0.0168293192982673,0.0246194936335086,1024,1,1000,sobol
0.01,0.0001,True,12,24,Sigmoid,0.0200821962207555,0.0249704364687204,4096,15,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0243429727852344,0.0249857287853956,8192,4,1000,sobol
0.001,1e-06,True,12,6,Sigmoid,0.0223605744540691,0.0249910596758127,8192,6,1000,sobol
0.001,1e-05,True,20,12,Sigmoid,0.0233465582132339,0.0250370744615793,8192,17,1000,sobol
0.001,0.0001,True,12,6,Sigmoid,0.0206181164830923,0.0250801723450422,2048,2,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.0203436184674501,0.0251387152820825,8192,10,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0250797215849161,0.025147158652544,4096,2,1000,sobol
0.001,1e-07,True,16,12,Sigmoid,0.025833461433649,0.0251781269907951,8192,13,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0231700055301189,0.0252137444913387,1024,2,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0239558741450309,0.0252974722534418,8192,7,1000,sobol
0.01,1e-06,True,16,12,Sigmoid,0.0230658818036317,0.0253656078130006,4096,8,1000,sobol
0.001,1e-07,True,8,6,Sigmoid,0.0211067125201225,0.0254142172634601,8192,5,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.0207783486694097,0.025446068495512,1024,8,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.0096385311335325,0.0254918094724416,512,4,1000,sobol
0.01,1e-07,True,20,6,Sigmoid,0.0057249893434345,0.025545984506607,256,1,1000,sobol
0.001,1e-05,True,16,6,Sigmoid,0.0114810578525066,0.0255940146744251,512,1,1000,sobol
0.001,1e-07,True,20,6,Sigmoid,0.020045718178153,0.0257537066936492,2048,3,1000,sobol
0.01,0.0001,True,8,12,Sigmoid,0.0216175280511379,0.0257686618715524,512,2,1000,sobol
0.001,1e-07,True,12,6,Sigmoid,0.0154769085347652,0.0258164200931787,512,1,1000,sobol
0.001,1e-06,True,12,6,Sigmoid,0.0217311214655637,0.0259093418717384,4096,3,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0237078517675399,0.0259750820696353,8192,7,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.0242377929389476,0.0261242855340242,8192,15,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0249253623187541,0.0261262636631727,2048,2,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.0186759307980537,0.0261775106191635,512,4,1000,sobol
0.001,1e-06,True,20,12,Sigmoid,0.0196060743182897,0.0261783301830291,4096,9,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0245460718870162,0.026325836777687,2048,3,1000,sobol
0.001,1e-05,True,16,12,Sigmoid,0.0218925941735506,0.026339178904891,4096,8,1000,sobol
0.01,1e-07,True,16,12,Sigmoid,0.0068077216856181,0.0266123004257679,256,2,1000,sobol
0.001,0.0001,True,12,12,Sigmoid,0.0215553939342498,0.0269049201160669,2048,5,1000,sobol
0.01,0.0001,True,16,6,Sigmoid,0.01962261646986,0.0270376186817884,256,1,1000,sobol
0.001,1e-07,True,20,12,Sigmoid,0.0201304405927658,0.027047311887145,1024,3,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.014251566492021,0.0270486436784267,256,2,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.025942213833332,0.0270813070237636,4096,2,1000,sobol
0.001,1e-07,True,12,12,Sigmoid,0.0217036083340644,0.0271604266017675,2048,5,1000,sobol
0.001,1e-05,True,16,12,Sigmoid,0.0251961573958396,0.0271743461489677,8192,13,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.022483717650175,0.027286734431982,1024,5,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.0244020763784647,0.0274663381278514,1024,1,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0172413792461156,0.0276795402169227,256,2,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.0068787382915616,0.0277139134705066,256,2,1000,sobol
0.001,0.0001,True,20,6,Sigmoid,0.0108531760051846,0.0278051421046257,512,1,1000,sobol
0.001,1e-05,True,20,12,Sigmoid,0.0217933431267738,0.0278214067220687,4096,9,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0233765672892332,0.0278305858373641,1024,2,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0264009330421686,0.0278839226812124,512,2,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0176201239228248,0.0278952624648809,256,1,1000,sobol
0.001,0.0001,True,12,6,Sigmoid,0.0217378083616495,0.0279693696647882,1024,1,1000,sobol
0.001,0.0001,True,20,24,Sigmoid,0.0174815580248832,0.0281081851571798,2048,12,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.02413996681571,0.0281310155987739,8192,12,1000,sobol
0.001,1e-06,True,16,24,Sigmoid,0.0220201145857572,0.0281553734093904,4096,16,1000,sobol
0.001,0.0001,True,12,24,Sigmoid,0.0237260777503252,0.0281907506287097,8192,24,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0253419242799282,0.0282583441585302,512,1,1000,sobol
0.001,1e-05,True,16,12,Sigmoid,0.0208604354411363,0.0282787792384624,2048,15,1000,sobol
0.001,1e-05,True,8,12,Sigmoid,0.0266089141368865,0.0284705236554145,8192,10,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.0266043953597545,0.0285332780331373,2048,5,1000,sobol
0.001,1e-06,True,16,24,Sigmoid,0.0231862012296915,0.0285449735820293,8192,26,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.0306368581950664,0.0285855624824762,2048,7,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0237638726830482,0.0286162868142128,2048,3,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.0253253150731325,0.0286624766886234,2048,7,1000,sobol
0.001,0.0001,True,12,12,Sigmoid,0.0251437053084373,0.0286987647414207,8192,12,1000,sobol
0.001,1e-05,True,12,24,Sigmoid,0.0235681906342506,0.028714021667838,4096,14,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.0246846061199903,0.02874556183815,512,1,1000,sobol
0.01,1e-05,True,12,6,Sigmoid,0.0154772857204079,0.0287711061537265,256,1,1000,sobol
0.001,1e-07,True,12,6,Sigmoid,0.0216581877321004,0.0288548022508621,1024,1,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0249566435813903,0.0288708694279193,8192,4,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0239003729075193,0.0289530791342258,512,1,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.0269899386912584,0.0289708413183689,2048,8,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.0226120837032794,0.0291003640741109,1024,7,1000,sobol
0.001,1e-05,True,20,12,Sigmoid,0.0216546263545751,0.0291302613914012,2048,6,1000,sobol
0.001,1e-06,True,16,12,Sigmoid,0.0261168889701366,0.0291331149637699,8192,13,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0255266837775707,0.029308445751667,1024,1,1000,sobol
0.001,0.0001,True,16,24,Sigmoid,0.0224567204713821,0.0293738972395658,4096,17,1000,sobol
0.001,1e-05,True,20,24,Sigmoid,0.0255033001303672,0.0294959023594856,8192,33,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0268065333366394,0.0295775812119245,4096,10,1000,sobol
0.001,1e-06,True,20,12,Sigmoid,0.0146324541419744,0.0296898372471332,1024,3,1000,sobol
0.001,1e-06,True,20,6,Sigmoid,0.0116653349250555,0.0297022759914398,512,1,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0235866662114858,0.0297255180776119,512,5,1000,sobol
0.001,0.0001,True,8,6,Sigmoid,0.0250480212271213,0.0300531517714262,2048,2,1000,sobol
0.01,0.0001,True,16,12,Sigmoid,0.0283347815275192,0.0301783606410026,1024,3,1000,sobol
0.001,1e-06,True,8,12,Sigmoid,0.0289921686053276,0.0302288476377725,8192,10,1000,sobol
0.001,1e-06,True,16,12,Sigmoid,0.0183218717575073,0.030267596244812,1024,3,1000,sobol
0.001,1e-07,True,12,6,Sigmoid,0.0281987655907869,0.0303035378456115,4096,3,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.028708154335618,0.0303845554590225,4096,2,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0176449604332447,0.0304083488881587,256,4,1000,sobol
0.001,1e-07,True,8,6,Sigmoid,0.027879424393177,0.0304097551852464,2048,2,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0234353207051754,0.030490443110466,1024,2,1000,sobol
0.001,1e-05,True,20,24,Sigmoid,0.0242296680808067,0.0305249467492103,4096,22,1000,sobol
0.001,0.0001,True,16,12,Sigmoid,0.0269021205604076,0.0305701438337564,8192,12,1000,sobol
0.001,1e-07,True,8,6,Sigmoid,0.0260055623948574,0.0306091606616973,1024,1,1000,sobol
0.001,1e-07,True,16,12,Sigmoid,0.028092686086893,0.0306266248226165,4096,8,1000,sobol
0.001,1e-07,True,12,12,Sigmoid,0.0258707981556653,0.0306310262531042,8192,12,1000,sobol
0.001,1e-07,True,16,6,Sigmoid,0.0166152268648147,0.030648885294795,512,1,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.0239680483937263,0.0307490974664688,1024,6,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.028799794614315,0.0308245550841093,8192,7,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0273814983665943,0.030923843383789,1024,1,1000,sobol
0.001,1e-06,True,16,6,Sigmoid,0.0142476093024015,0.0309432763606309,512,1,1000,sobol
0.001,0.0001,True,12,6,Sigmoid,0.0283563248813152,0.0309555381536483,4096,3,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0297980401664972,0.0309864841401577,4096,2,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0284536629915237,0.0309930648654699,4096,5,1000,sobol
0.001,1e-07,True,16,12,Sigmoid,0.01716985180974,0.0310144312679767,1024,3,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0273801200091838,0.0311395321041345,1024,4,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0277796406298875,0.0311902053654193,512,2,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0284919589757919,0.0313256867229938,2048,1,1000,sobol
0.001,0.0001,True,16,12,Sigmoid,0.0267758257687091,0.0316258035600185,4096,8,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.0272629391402006,0.0316549837589263,4096,10,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0296299736946821,0.0316725187003612,2048,1,1000,sobol
0.001,1e-05,True,4,6,Sigmoid,0.0271627157926559,0.0317268222570419,1024,1,1000,sobol
0.01,1e-07,True,20,12,Sigmoid,0.0305302869528532,0.0318870767951011,8192,17,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.0086620636284351,0.032003778964281,256,2,1000,sobol
0.001,1e-07,True,12,24,Sigmoid,0.0229244939982891,0.0321707352995872,2048,9,1000,sobol
0.001,0.0001,True,12,24,Sigmoid,0.028460543602705,0.0321913138031959,4096,15,1000,sobol
0.001,1e-06,True,12,12,Sigmoid,0.0253318585455417,0.0324115678668022,2048,5,1000,sobol
0.001,1e-06,True,8,6,Sigmoid,0.0302833151072263,0.0324332192540168,2048,2,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.0124941561371088,0.0324966013431549,512,5,1000,sobol
0.001,0.0001,True,16,6,Sigmoid,0.0143308946862816,0.0325532853603363,512,1,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.0204928815364837,0.0326353386044502,512,4,1000,sobol
0.001,1e-06,True,12,24,Sigmoid,0.0267398133873939,0.0327647849917411,4096,14,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0278093703091144,0.0328036844730377,2048,3,1000,sobol
0.001,0.0001,True,16,12,Sigmoid,0.0252911578863859,0.0328126400709152,2048,5,1000,sobol
0.01,0.0001,True,16,6,Sigmoid,0.0115604354068636,0.032852828502655,128,1,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.008909685537219,0.0331193022429943,128,1,1000,sobol
0.001,0.0001,True,8,6,Sigmoid,0.0321163088083267,0.0331610217690467,4096,3,1000,sobol
0.001,1e-05,True,8,6,Sigmoid,0.0315234959125518,0.0332559868693351,8192,5,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0307554323226213,0.0332849845290184,2048,8,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.0224529448896646,0.0332879088819026,512,5,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.02922516874969,0.0333520956337451,8192,17,1000,sobol
0.01,1e-05,True,12,24,Sigmoid,0.0109210498631,0.0334084369242191,256,4,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0281650610268116,0.0334427803754806,1024,6,1000,sobol
0.001,1e-06,True,12,24,Sigmoid,0.0301060564815998,0.0334728248417377,8192,24,1000,sobol
0.01,1e-07,True,16,24,Sigmoid,0.0245041027665138,0.033585250377655,1024,7,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.0273333918303251,0.0338501371443271,512,5,1000,sobol
0.001,0.0001,True,16,24,Sigmoid,0.0304794106632471,0.0339423306286335,8192,25,1000,sobol
0.001,1e-07,True,20,24,Sigmoid,0.0167429596185684,0.0339448787271976,2048,12,1000,sobol
0.001,1e-05,True,16,24,Sigmoid,0.0265656672418117,0.0339660942554473,4096,16,1000,sobol
0.01,1e-05,True,20,12,Sigmoid,0.0091271176934242,0.0340570360422134,256,2,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.0288500189781188,0.0342202857136726,1024,2,1000,sobol
0.001,1e-07,True,16,12,Sigmoid,0.0285745598375797,0.0343066751956939,2048,5,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.0282540079206228,0.0343404114246368,512,4,1000,sobol
0.01,1e-05,True,12,24,Sigmoid,0.0179222486913204,0.0343535244464874,512,5,1000,sobol
0.001,1e-06,True,16,12,Sigmoid,0.0265048295259475,0.0345148295164108,2048,12,1000,sobol
0.001,1e-05,True,12,12,Sigmoid,0.0322826243937015,0.0345230549573898,8192,12,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.0296841859817504,0.0345625132322311,2048,3,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0219694916158914,0.0347060710191726,256,1,1000,sobol
0.001,1e-05,True,12,6,Sigmoid,0.0281993709504604,0.0347255356609821,2048,2,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0328442566096782,0.0347419492900371,8192,16,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.0278525501489639,0.0347828343510627,2048,1,1000,sobol
0.001,1e-07,True,4,6,Sigmoid,0.0344620905816555,0.034947220236063,4096,2,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0324374139308929,0.0349731966853141,8192,4,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.0283086262643337,0.0349946096539497,1024,1035,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0150546822696924,0.0349952802062034,256,4,1000,sobol
0.001,1e-05,True,12,6,Sigmoid,0.0326864942908287,0.0350236445665359,4096,3,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0052256528288125,0.035113088786602,128,1,1000,sobol
0.001,1e-05,True,12,24,Sigmoid,0.0252737719565629,0.0352602489292621,2048,10,1000,sobol
0.001,1e-06,True,12,6,Sigmoid,0.0313297733664512,0.035439409315586,2048,2,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.0265216846019029,0.0354701094329357,4096,5,1000,sobol
0.001,1e-05,True,8,24,Sigmoid,0.0303698927164077,0.0356634557247161,8192,19,1000,sobol
0.001,1e-05,True,20,24,Sigmoid,0.0202225521206855,0.0356891229748725,2048,12,1000,sobol
0.001,1e-07,True,12,12,Sigmoid,0.0306819770485162,0.0359389558434486,4096,7,1000,sobol
0.001,1e-07,True,12,6,Sigmoid,0.0304525140672922,0.0360337123274803,8192,7,1000,sobol
0.001,1e-06,True,12,6,Sigmoid,0.0299054570496082,0.036092884838581,1024,1,1000,sobol
0.001,1e-05,True,8,6,Sigmoid,0.0301604829728603,0.0363022312521934,2048,2,1000,sobol
0.001,1e-06,True,8,6,Sigmoid,0.0330591537058353,0.036403514444828,8192,5,1000,sobol
0.001,1e-05,True,12,24,Sigmoid,0.0296787954866886,0.0364230312407016,8192,24,1000,sobol
0.001,0.0001,True,12,24,Sigmoid,0.0283598601818084,0.0364615991711616,2048,9,1000,sobol
0.001,0.0001,True,8,6,Sigmoid,0.0322182476520538,0.036782044917345,1024,1,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0350680872797966,0.0367899984121322,4096,5,1000,sobol
0.001,1e-05,True,4,12,Sigmoid,0.0354022234678268,0.0367911010980606,8192,7,1000,sobol
0.001,0.0001,True,20,12,Sigmoid,0.0220333356410264,0.0368913412094116,1024,3,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.0414441190659999,0.0369481369853019,4096,10,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0287725366652011,0.0369554422795772,2048,7,1000,sobol
0.001,0.0001,True,4,6,Sigmoid,0.0350155308842659,0.0371049791574478,4096,2,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0258976463228464,0.037157654762268,512,2,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.0332503020763397,0.0371806547045707,2048,12,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.0231288634240627,0.0372870564460754,256,1,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0089451521635055,0.0373338460922241,256,2,1000,sobol
0.001,1e-05,True,20,6,Sigmoid,0.0120985284447669,0.0373670756816864,512,1,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.0327402465045452,0.0374591387808322,2048,7,1000,sobol
0.001,1e-07,True,12,24,Sigmoid,0.0341717600822448,0.037477258592844,4096,14,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0296575985848903,0.0376241579651832,512,1,1000,sobol
0.001,0.0001,True,16,24,Sigmoid,0.0211622603237628,0.0376678816974163,2048,10,1000,sobol
0.001,0.0001,True,8,6,Sigmoid,0.0360046252608299,0.0376763381063938,8192,5,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0379613935947418,0.0378462374210357,4096,20,1000,sobol
0.001,1e-05,True,8,24,Sigmoid,0.0340651795268058,0.0378600172698497,4096,11,1000,sobol
0.001,0.0001,True,8,12,Sigmoid,0.026057556271553,0.0381337851285934,2048,4,1000,sobol
0.001,1e-07,True,16,24,Sigmoid,0.0249148420989513,0.0383233986794948,4096,17,1000,sobol
0.001,1e-05,True,12,12,Sigmoid,0.0256401039659976,0.0384628064930439,1024,2,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.0380863919854164,0.0386101976037025,2048,9,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0324638113379478,0.0386425480246543,512,3,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0274327453225851,0.0388470739126205,256,1,1000,sobol
0.001,1e-05,True,12,12,Sigmoid,0.0317774005234241,0.0389689803123474,4096,7,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.0346717871725559,0.0390152297914028,1024,4,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.0112279159948229,0.0390271991491317,128,1,1000,sobol
0.001,1e-05,True,16,24,Sigmoid,0.0303710885345935,0.0393298864364624,8192,25,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0386510379612445,0.0393697097897529,1024,6,1000,sobol
0.001,1e-06,True,16,24,Sigmoid,0.0223348923027515,0.0398498363792896,2048,10,1000,sobol
0.01,1e-07,True,8,12,Sigmoid,0.0102214980870485,0.0398569032549858,256,2,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.0331657566130161,0.0399178192019462,512,2,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.0295581743121147,0.0401047505438327,1024,4,1000,sobol
0.001,1e-05,True,8,6,Sigmoid,0.0375361926853656,0.0401792526245117,4096,3,1000,sobol
0.001,1e-05,True,8,12,Sigmoid,0.0290053375065326,0.040187083184719,2048,4,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0272820852696895,0.0402234196662902,256,2,1000,sobol
0.001,0.0001,True,8,6,Sigmoid,0.0251928735524415,0.0405367203056812,512,1,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.0245379917323589,0.0409100092947483,512,3,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0179446376860141,0.0409241393208503,128,2,1000,sobol
0.001,1e-07,True,4,6,Sigmoid,0.0313004702329635,0.0410648956894874,512,1,1000,sobol
0.001,1e-07,True,16,24,Sigmoid,0.0245358552783727,0.0411928668618202,2048,10,1000,sobol
0.001,1e-07,True,12,12,Sigmoid,0.0302759818732738,0.0412757657468318,1024,2,1000,sobol
0.001,1e-06,True,8,24,Sigmoid,0.0366581194102764,0.0413454063236713,8192,19,1000,sobol
0.001,0.0001,True,8,12,Sigmoid,0.0327416211366653,0.0413545742630958,8192,11,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.0063974079675972,0.0415753424167633,256,2,1000,sobol
0.001,1e-07,True,8,6,Sigmoid,0.0395835041999816,0.0415773317217826,4096,3,1000,sobol
0.001,1e-07,True,8,12,Sigmoid,0.0393724963068962,0.0416831821203231,8192,10,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0296632759273052,0.041932389140129,512,5,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0099355531856417,0.0421520546078681,128,1,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.033067300915718,0.0421675853431224,512,2,1000,sobol
0.001,1e-05,True,20,12,Sigmoid,0.0262571834027767,0.0421826913952827,1024,3,1000,sobol
0.001,1e-07,True,4,12,Sigmoid,0.0362754687666893,0.0425966531038284,8192,7,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.0406015440821647,0.0426084659993648,2048,12,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.0250519402325153,0.0427643321454525,256,1,1000,sobol
0.001,1e-05,True,12,6,Sigmoid,0.0261541604995727,0.0428381413221359,512,1,1000,sobol
0.001,1e-06,True,8,12,Sigmoid,0.0307673420757055,0.0428439453244209,2048,4,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.0291626621037721,0.0429414510726928,256,3,1000,sobol
0.001,1e-05,True,8,12,Sigmoid,0.0419265404343605,0.0432964116334915,4096,5,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0251683574169874,0.0433516800403595,256,1,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0276803765445947,0.0435391664505004,256,1,1000,sobol
0.001,1e-07,True,8,12,Sigmoid,0.0332195274531841,0.0435590036213398,2048,4,1000,sobol
0.001,0.0001,True,4,6,Sigmoid,0.0432204902172088,0.0435991175472736,2048,1,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0300522129982709,0.0438364222645759,512,4,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0278114713728427,0.0439358539879322,512,2,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.036723930388689,0.0440462939441204,1024,6,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0267741158604621,0.044117521494627,256,1,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.0279781799763441,0.0442322641611099,256,1,1000,sobol
0.001,1e-05,True,12,12,Sigmoid,0.0364631675183773,0.0443762242794036,2048,5,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.0442828238010406,0.04517562687397,4096,10,1000,sobol
0.001,1e-05,True,16,12,Sigmoid,0.0236896146088838,0.045344702899456,1024,161,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.0270759463310241,0.0453674010932445,256,3,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0443128645420074,0.0457445383071899,2048,6,1000,sobol
0.001,1e-06,True,8,12,Sigmoid,0.032618973404169,0.0458145886659622,1024,3,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.0438981056213378,0.0461930558085441,2048,10,1000,sobol
0.001,1e-06,True,20,24,Sigmoid,0.0139785995706915,0.0462318360805511,1024,8,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0137924281880259,0.0464219190180301,128,2,1000,sobol
0.001,0.0001,True,12,6,Sigmoid,0.0267003569751977,0.0464257001876831,512,1,1000,sobol
0.001,1e-06,True,4,6,Sigmoid,0.0430295951664447,0.0465529710054397,8192,4,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0216099247336387,0.0466207265853881,128,1,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.0282552689313888,0.0467425994575023,512,3,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0191131941974163,0.0469116121530532,128,1,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.0327633619308471,0.0471897795796394,1024,1,1000,sobol
0.001,1e-05,True,16,24,Sigmoid,0.0316464155912399,0.0473200492560863,2048,10,1000,sobol
0.001,1e-07,True,20,6,Sigmoid,0.0212448965758085,0.0473973155021667,512,1,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.0168321803212165,0.0477490201592445,256,4,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0187372956424951,0.0478012636303901,128,1,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0140767190605402,0.0478428080677986,512,4,1000,sobol
0.001,1e-06,True,12,24,Sigmoid,0.0324513465166091,0.0479791089892387,2048,9,1000,sobol
0.001,1e-06,True,12,12,Sigmoid,0.0286336131393909,0.0484796315431594,512,2,1000,sobol
0.01,1e-05,True,20,6,Sigmoid,0.0182842016220092,0.0487341657280921,128,1,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0368910357356071,0.0490128770470619,256,4,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.0463435389101505,0.049260102212429,4096,5,1000,sobol
0.001,1e-05,True,12,6,Sigmoid,0.0116102565079927,0.0494111739099025,256,1,1000,sobol
0.001,1e-06,True,4,12,Sigmoid,0.0446933396160602,0.0494207814335823,4096,5,1000,sobol
